md5_email|date_test|V00|V01|V02|V03|V04|V05|V06|V07|V08|V09|V10|V11|V12|V13|V14|V15|V16|V17|V18|V19|V20|V21|V22|V23|V24|V25|V26|V27|V28|V29|V30|V31|V32|V33|V34|V35|V36|V37|V38|V39|V40|V41|V42|V43|V44|V45|V46|V47|V48|V49|V50|V51|V52|V53|V54|V55|V56|V57|V58|V59|V60
7b18da4df7805f0a135368d65c1107bf|8/20/2012 14:28|1|4.2|2.6|1.8|5|4.2|2.6|5|4.2|5|5|2.6|3.4|5|4.2|4.2|5|4.2|3.4|5|1.8|3.4|5|5|3.4|2.6|5|5|4.2|2.6|5|5|5|5|5|3.4|4.2|3.4|5|5|4.2|5|4.2|4.2|5|5|4.2|5|4.2|5|4.2|5|5|4.2|5|4.2|4.2|5|5|5|2.6
9b104e0cddfb61348ad6fe48dcfff564|9/26/2012 20:30|1|3.4|3.4|1.8|5|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4|1.8|5|4.2|5|5|5|3.4|1.8|4.2|5|5|5|2.6|5|5|5|1.8|5|4.2|5|5|4.2|4.2|5|2.6|4.2|4.2|4.2|4.2|5|3.4|5|4.2|5|4.2|4.2|3.4|4.2|4.2|4.2|5|4.2|3.4|5|5|5|3.4|4.2
a0e7c50408e92a3667cee05038fe5761|10/2/2012 15:18|1|5|5|1|5|5|4.2|5|1|5|5|5|5|5|5|5|5|5|5|4.2|1.8|5|5|5|4.2|5|5|5|5|5|5|5|5|5|5|2.6|5|5|5|4.2|5|5|5|5|5|5|5|3.4|2.6|5|5|5|5|5|5|3.4|5|5|5|5|5
0a32d99765f80a97e208b2f9dc8d1e5e|10/23/2012 21:37|1|4.2|3.4|1.8|4.2|5|4.2|4.2|4.2|4.2|5|2.6|4.2|5|4.2|5|5|5|5|4.2|2.6|3.4|5|4.2|3.4|1.8|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|5|4.2|5|4.2|5|4.2|4.2|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|4.2|2.6|5|4.2|4.2|4.2|4.2
6666b49def59e7ae76bd4646e4f65324|10/23/2012 21:37|1|3.4|3.4|4.2|5|3.4|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|3.4|5|4.2|4.2|5|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|3.4|2.6|3.4|3.4|4.2|4.2|1.8|4.2|4.2|4.2|4.2|4.2|2.6|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|2.6|4.2|4.2|3.4|5|3.4|5|2.6|3.4|4.2|3.4|4.2|3.4
3fba047cc17dfb5a6a07ed614a462691|11/15/2012 10:38|1|4.2|2.6|2.6|4.2|5|5|5|2.6|4.2|3.4|3.4|3.4|4.2|5|3.4|5|5|4.2|4.2|2.6|1|3.4|5|3.4|1.8|5|2.6|2.6|3.4|4.2|3.4|5|5|4.2|3.4|5|3.4|4.2|3.4|4.2|2.6|5|4.2|3.4|3.4|4.2|5|3.4|4.2|3.4|5|3.4|5|3.4|3.4|3.4|4.2|3.4|3.4|4.2
309d4fa6e8a47453924088ed7fb1c7b0|11/15/2012 10:58|1|4.2|4.2|1|4.2|4.2|4.2|4.2|2.6|5|5|1.8|4.2|4.2|4.2|4.2|5|4.2|5|4.2|1.8|1.8|4.2|4.2|3.4|1.8|5|4.2|4.2|1.8|5|4.2|5|4.2|5|3.4|5|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|5|5|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|5|3.4
797b69251ac923cc0ff958203b671d0c|11/15/2012 11:37|1|4.2|3.4|1.8|4.2|3.4|3.4|3.4|2.6|3.4|3.4|3.4|2.6|3.4|5|2.6|3.4|4.2|4.2|3.4|2.6|3.4|2.6|4.2|2.6|1.8|2.6|5|1.8|2.6|3.4|4.2|4.2|3.4|4.2|2.6|3.4|4.2|4.2|3.4|4.2|5|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|4.2|4.2|4.2|3.4|3.4|2.6|4.2|4.2|3.4|4.2|4.2
bab4dcf4fafc87f120ea5bd897f630b3|11/15/2012 14:21|1|2.6|5|2.6|2.6|5|5|3.4|1.8|5|4.2|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|2.6|5|4.2|3.4|5|4.2|2.6|3.4|4.2|3.4|2.6|5|5|5|4.2|3.4|4.2|3.4|4.2|2.6|4.2|4.2|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|5|4.2|2.6|5|4.2|2.6|2.6
9904e12adf783acfbc3db2c918f0c008|11/15/2012 22:12|1|3.4|4.2|2.6|5|4.2|2.6|5|4.2|4.2|3.4|2.6|3.4|3.4|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|5|4.2|4.2|1.8|5|4.2|4.2|5|3.4|5|3.4|5|4.2|4.2|5|5|5|5|5|5|3.4|3.4|5|3.4|3.4|4.2|4.2|4.2|5|4.2|5|5|5|2.6|4.2|5|3.4|5|4.2
916bced4f21d1d05195056535642a93a|11/17/2012 12:56|1|4.2|3.4|3.4|5|4.2|4.2|4.2|3.4|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|2.6|3.4|4.2|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|3.4|4.2|4.2|5|4.2|4.2|3.4|4.2|4.2|3.4|3.4
8ba6eef550e359600d62ef5f99e84a67|11/18/2012 15:57|1|4.2|4.2|1.8|4.2|5|4.2|4.2|2.6|4.2|4.2|2.6|2.6|4.2|4.2|2.6|4.2|4.2|4.2|3.4|1.8|1.8|2.6|5|3.4|2.6|4.2|3.4|3.4|1.8|3.4|3.4|4.2|3.4|2.6|1|4.2|2.6|4.2|3.4|3.4|4.2|2.6|3.4|3.4|2.6|3.4|3.4|2.6|3.4|2.6|3.4|3.4|3.4|3.4|1.8|4.2|3.4|3.4|2.6|1.8
43459a1f09d53a72894fc7f9f581d3f7|11/18/2012 17:59|1|4.2|4.2|2.6|5|5|3.4|2.6|3.4|5|4.2|5|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|3.4|5|5|3.4|4.2|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|2.6|3.4|3.4|4.2|5|3.4|4.2|4.2|4.2|5|3.4|4.2|4.2|5|4.2|4.2|5|5|5|3.4|4.2|4.2|4.2|3.4
a7d37759aea06fd5b5a0658b4b54d198|11/19/2012 20:41|1|4.2|2.6|3.4|1.8|3.4|3.4|1.8|1.8|4.2|3.4|1.8|2.6|5|4.2|4.2|3.4|2.6|3.4|4.2|1.8|2.6|3.4|4.2|2.6|3.4|5|4.2|2.6|1.8|4.2|3.4|4.2|4.2|4.2|2.6|3.4|1.8|3.4|5|3.4|2.6|2.6|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|2.6|4.2|4.2|3.4|4.2|3.4|4.2|1.8|3.4|2.6
c9d4c02b37cade33c582676ef60e0ebf|11/19/2012 21:23|1|3.4|3.4|3.4|4.2|5|2.6|3.4|2.6|3.4|4.2|3.4|3.4|3.4|5|4.2|4.2|4.2|4.2|3.4|3.4|4.2|2.6|5|5|2.6|3.4|5|2.6|3.4|4.2|3.4|3.4|5|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|4.2|3.4|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|3.4|4.2|3.4|4.2
f4a24438c511e8de2cb0111a4ef3939c|11/20/2012 10:18|1|3.4|5|1.8|3.4|5|4.2|3.4|1.8|4.2|4.2|4.2|2.6|2.6|2.6|3.4|4.2|5|5|3.4|3.4|3.4|1.8|4.2|2.6|3.4|4.2|3.4|1.8|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|3.4|2.6|4.2|4.2|5|5|4.2|4.2|5|4.2|2.6|2.6|5|3.4|4.2|5|4.2|3.4|3.4|2.6|4.2|3.4|3.4|2.6
360018f9ecb0da4ada2818030afefd77|11/20/2012 15:18|1|2.6|3.4|3.4|3.4|3.4|3.4|4.2|3.4|3.4|3.4|3.4|2.6|4.2|2.6|3.4|3.4|3.4|3.4|4.2|2.6|2.6|4.2|4.2|4.2|1.8|4.2|4.2|4.2|4.2|4.2|3.4|1.8|3.4|2.6|4.2|4.2|3.4|4.2|3.4|3.4|3.4|4.2|3.4|2.6|4.2|3.4|2.6|4.2|3.4|2.6|4.2|3.4|3.4|2.6|3.4|2.6|3.4|4.2|4.2|1.8
1dff0808a67fc2ac518b3945a7e6aeda|11/20/2012 19:04|1|3.4|3.4|3.4|5|2.6|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|2.6|3.4|4.2|5|4.2|3.4|1.8|3.4|2.6|4.2|3.4|1.8|4.2|4.2|4.2|4.2|3.4|5|5|4.2|4.2|4.2|3.4|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|4.2|3.4|4.2|2.6|3.4|3.4|5|5|5|4.2|2.6|3.4|4.2|5|2.6|5
ba64166708a192d6a980fdb4ac26658f|11/24/2012 12:51|1|5|3.4|3.4|4.2|3.4|5|3.4|1.8|4.2|2.6|4.2|2.6|3.4|2.6|3.4|3.4|5|5|2.6|2.6|3.4|3.4|4.2|3.4|2.6|4.2|2.6|2.6|3.4|2.6|4.2|5|3.4|3.4|3.4|3.4|3.4|2.6|3.4|5|2.6|3.4|3.4|3.4|3.4|5|4.2|2.6|3.4|2.6|1.8|3.4|5|3.4|2.6|4.2|3.4|3.4|3.4|4.2
be74249a56a510c01b9a385765df2b3a|11/24/2012 13:42|1|1.8|2.6|2.6|4.2|3.4|1.8|2.6|2.6|3.4|2.6|3.4|1.8|3.4|1.8|3.4|2.6|3.4|2.6|1.8|3.4|2.6|2.6|2.6|4.2|2.6|4.2|3.4|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|4.2|2.6|4.2|3.4|2.6|2.6|4.2|3.4|3.4|3.4|3.4|3.4|2.6|2.6|2.6|3.4|4.2|4.2|3.4|2.6|1.8|3.4|3.4|3.4|3.4
c80fabeb264becdb72231bcfc15523c9|11/25/2012 12:40|1|4.2|4.2|1|4.2|5|2.6|5|3.4|5|4.2|2.6|4.2|4.2|5|4.2|4.2|5|4.2|4.2|1|3.4|4.2|4.2|2.6|1.8|3.4|5|3.4|1.8|3.4|4.2|3.4|3.4|4.2|2.6|4.2|4.2|5|4.2|4.2|3.4|5|3.4|4.2|4.2|5|5|3.4|3.4|4.2|4.2|5|5|5|1.8|5|4.2|4.2|4.2|4.2
f3952238fe3fea760612132b7bdb1a8f|11/25/2012 15:11|1|3.4|4.2|1.8|4.2|4.2|3.4|4.2|2.6|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|4.2|3.4|4.2|1.8|4.2|3.4|4.2|3.4|2.6|4.2|4.2|4.2|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|4.2|4.2|3.4|5|5|4.2|4.2|4.2|4.2|4.2|5|2.6|3.4|4.2|4.2|4.2|3.4
99dc4f33195a790ecfdac5e954e2eee7|11/26/2012 9:37|1|5|4.2|3.4|3.4|4.2|1.8|5|1.8|5|5|2.6|4.2|3.4|5|3.4|5|4.2|5|4.2|3.4|2.6|3.4|5|4.2|2.6|5|4.2|3.4|2.6|4.2|4.2|5|4.2|4.2|1.8|4.2|3.4|5|5|4.2|4.2|5|5|3.4|4.2|5|4.2|5|3.4|4.2|5|4.2|5|5|4.2|4.2|5|5|4.2|5
fc38653d676c40faede1d39c1200df1c|11/26/2012 10:51|1|3.4|2.6|3.4|4.2|3.4|3.4|3.4|2.6|4.2|4.2|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|3.4|4.2|2.6|3.4|4.2|3.4|2.6|4.2|3.4|4.2|2.6|4.2|5|5|5|5|3.4|5|3.4|4.2|5|5|3.4|3.4|5|5|4.2|4.2|5|5|5|4.2|2.6|5|4.2|5|4.2|4.2|5|5|3.4|5
5e01a6b67f845b38688cb8d4cf2b099d|11/26/2012 16:05|1|4.2|5|2.6|5|4.2|4.2|2.6|4.2|5|4.2|2.6|3.4|3.4|4.2|3.4|5|5|5|4.2|1.8|3.4|1|5|5|1.8|4.2|4.2|2.6|3.4|5|3.4|4.2|4.2|4.2|5|4.2|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2|4.2|5|1.8|2.6|3.4|5|2.6|5|4.2|3.4|2.6|4.2|4.2|4.2|5
1fb435692cbe63e33e95662c684591ce|11/27/2012 11:38|1|2.6|2.6|3.4|3.4|4.2|3.4|4.2|2.6|4.2|4.2|1.8|3.4|3.4|3.4|3.4|5|4.2|3.4|2.6|1.8|2.6|2.6|5|3.4|1|5|4.2|4.2|1.8|4.2|3.4|2.6|3.4|3.4|2.6|4.2|4.2|4.2|3.4|5|3.4|4.2|4.2|3.4|2.6|4.2|3.4|4.2|3.4|4.2|3.4|3.4|5|5|2.6|4.2|5|5|2.6|3.4
94a707163db9fa4b6a9e5c159698fc31|11/27/2012 12:17|1|4.2|4.2|1.8|5|3.4|4.2|4.2|2.6|4.2|4.2|3.4|4.2|4.2|5|4.2|3.4|5|4.2|4.2|3.4|5|4.2|3.4|4.2|2.6|3.4|4.2|3.4|3.4|3.4|4.2|3.4|5|4.2|2.6|4.2|2.6|4.2|5|4.2|2.6|2.6|3.4|4.2|5|5|4.2|3.4|4.2|3.4|3.4|2.6|5|3.4|3.4|3.4|4.2|4.2|3.4|4.2
8a4db3b197023e0f6f1fcf1a7f7970a9|11/27/2012 13:26|1|1.8|1.8|4.2|3.4|4.2|3.4|2.6|2.6|4.2|2.6|2.6|2.6|2.6|2.6|3.4|3.4|4.2|4.2|2.6|2.6|1.8|2.6|3.4|4.2|3.4|3.4|3.4|4.2|2.6|3.4|2.6|3.4|4.2|3.4|2.6|4.2|2.6|3.4|4.2|3.4|3.4|2.6|2.6|2.6|2.6|3.4|4.2|4.2|3.4|2.6|2.6|2.6|4.2|3.4|4.2|2.6|3.4|3.4|2.6|3.4
be02e63c21558f0e90f73661c2e1e86d|11/27/2012 18:32|1|1.8|1.8|4.2|4.2|2.6|2.6|3.4|2.6|2.6|1.8|4.2|1.8|3.4|1|2.6|2.6|2.6|2.6|2.6|2.6|1.8|2.6|1.8|4.2|3.4|2.6|1.8|2.6|2.6|2.6|3.4|3.4|4.2|3.4|2.6|4.2|2.6|3.4|5|2.6|1.8|3.4|2.6|2.6|4.2|4.2|5|3.4|2.6|1|1.8|3.4|3.4|4.2|1.8|3.4|2.6|2.6|3.4|2.6
dd83e6b869b246fd695c61a4588dac42|11/28/2012 11:51|1|3.4|3.4|2.6|5|5|3.4|4.2|2.6|5|4.2|4.2|3.4|3.4|3.4|3.4|4.2|4.2|4.2|4.2|3.4|3.4|3.4|4.2|3.4|2.6|5|3.4|4.2|2.6|4.2|3.4|2.6|4.2|2.6|2.6|4.2|2.6|4.2|4.2|3.4|3.4|2.6|4.2|4.2|2.6|3.4|4.2|4.2|3.4|3.4|3.4|3.4|5|4.2|3.4|3.4|3.4|3.4|2.6|3.4
f9c93adac919624f4ff3c63ded40b04e|11/30/2012 18:48|1|2.6|5|3.4|4.2|5|5|4.2|3.4|5|5|1.8|3.4|5|5|4.2|5|5|4.2|3.4|1|1.8|3.4|5|4.2|1|4.2|4.2|3.4|2.6|4.2|5|5|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|5|1.8|4.2|3.4|2.6|4.2|5|3.4|4.2|3.4|2.6|2.6|5|5|3.4|4.2|3.4|5|4.2|5
ae8d9adcb629124081140fa8ec281bdb|11/30/2012 19:14|1|5|5|1|3.4|4.2|5|5|2.6|4.2|4.2|1.8|4.2|3.4|5|3.4|3.4|5|5|3.4|1.8|3.4|2.6|5|1.8|1|4.2|3.4|2.6|1.8|4.2|4.2|3.4|4.2|3.4|3.4|5|4.2|3.4|3.4|5|5|3.4|4.2|4.2|2.6|5|3.4|1.8|3.4|5|1.8|3.4|3.4|4.2|4.2|4.2|4.2|5|3.4|3.4
0151a0ea61c4c32cd32b766b8dd88d00|11/30/2012 21:06|1|3.4|2.6|3.4|4.2|4.2|3.4|3.4|1.8|4.2|4.2|2.6|1.8|4.2|2.6|3.4|4.2|4.2|3.4|3.4|1.8|1|3.4|4.2|4.2|1|4.2|3.4|4.2|2.6|4.2|3.4|3.4|4.2|3.4|1.8|4.2|1.8|3.4|4.2|3.4|5|1.8|3.4|2.6|4.2|3.4|5|4.2|2.6|2.6|3.4|3.4|5|5|4.2|2.6|3.4|4.2|2.6|4.2
07ea68f859137cd3097c8cf40be84ae9|12/3/2012 9:16|1|1.8|5|3.4|5|3.4|2.6|3.4|2.6|4.2|4.2|5|4.2|5|4.2|5|4.2|4.2|4.2|4.2|2.6|4.2|3.4|4.2|4.2|4.2|5|3.4|4.2|5|4.2|4.2|4.2|5|4.2|5|5|5|3.4|4.2|5|5|4.2|4.2|4.2|3.4|4.2|4.2|3.4|4.2|2.6|1.8|5|5|5|4.2|3.4|4.2|3.4|4.2|3.4
1a50016d4478c405a1cb8ef6032c7f65|12/3/2012 9:44|1|3.4|4.2|1.8|4.2|3.4|3.4|4.2|1.8|4.2|4.2|3.4|3.4|4.2|4.2|3.4|4.2|4.2|4.2|4.2|2.6|1.8|3.4|4.2|2.6|1.8|3.4|3.4|4.2|3.4|4.2|5|5|3.4|4.2|3.4|5|3.4|5|3.4|3.4|4.2|3.4|5|3.4|4.2|4.2|4.2|3.4|5|4.2|4.2|5|4.2|4.2|3.4|2.6|4.2|3.4|4.2|2.6
7b3364bed98851ae16912cb68264fc41|12/3/2012 10:42|1|5|4.2|2.6|4.2|5|4.2|5|5|5|4.2|3.4|4.2|4.2|5|5|5|5|4.2|4.2|4.2|3.4|4.2|5|3.4|1.8|5|4.2|4.2|4.2|5|5|5|4.2|5|5|5|4.2|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|4.2|5|5|5|5|5
5abf62c8141c40a4a6e3efe2905ef962|12/3/2012 11:27|1|4.2|3.4|1.8|3.4|3.4|4.2|3.4|1.8|3.4|3.4|3.4|3.4|3.4|3.4|2.6|3.4|4.2|4.2|3.4|1.8|1.8|3.4|3.4|3.4|1.8|3.4|4.2|3.4|1.8|2.6|3.4|3.4|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|4.2|4.2|4.2|3.4|3.4|3.4|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|4.2|4.2|4.2
cb1bf66017fdf03ad8cdb78f4473d3f7|12/3/2012 11:53|1|3.4|1.8|1.8|3.4|3.4|2.6|2.6|2.6|3.4|4.2|4.2|1.8|3.4|3.4|3.4|3.4|3.4|3.4|4.2|1|1.8|2.6|3.4|4.2|3.4|4.2|3.4|4.2|1|3.4|3.4|3.4|3.4|2.6|4.2|1.8|2.6|3.4|2.6|2.6|4.2|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|3.4|2.6|3.4|2.6|3.4|3.4|3.4|3.4|3.4|2.6|3.4
a86b6f6b473c3c2d574e4aad739832d3|12/3/2012 12:18|1|3.4|5|1|4.2|3.4|4.2|3.4|3.4|5|4.2|3.4|3.4|4.2|5|4.2|4.2|4.2|5|4.2|2.6|3.4|3.4|5|4.2|3.4|4.2|4.2|3.4|4.2|3.4|4.2|5|4.2|5|3.4|4.2|3.4|4.2|4.2|5|3.4|4.2|4.2|4.2|4.2|4.2|4.2|3.4|5|4.2|3.4|4.2|5|4.2|4.2|4.2|4.2|4.2|5|4.2
0610c2917d1c630ecadb673df536fcbc|12/3/2012 13:28|1|5|3.4|1.8|3.4|5|4.2|4.2|1.8|5|4.2|4.2|3.4|4.2|4.2|2.6|4.2|4.2|2.6|4.2|2.6|4.2|3.4|4.2|3.4|1|5|4.2|4.2|4.2|3.4|5|4.2|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|5|5|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|5|5|2.6|3.4|2.6|2.6|4.2|2.6|4.2|1.8
0610c2917d1c630ecadb673df536fcbc|12/3/2012 13:28|1|5|3.4|1.8|3.4|5|4.2|4.2|1.8|5|4.2|4.2|3.4|4.2|4.2|2.6|4.2|4.2|2.6|4.2|2.6|4.2|3.4|4.2|3.4|1|5|4.2|4.2|4.2|3.4|5|4.2|4.2|4.2|3.4|3.4|5|4.2|4.2|4.2|5|5|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|5|5|2.6|3.4|2.6|2.6|4.2|2.6|4.2|1.8
66f0b85f4e8b98b5f72d124867f173e5|12/3/2012 15:41|1|3.4|3.4|1.8|3.4|5|3.4|4.2|3.4|3.4|4.2|1.8|3.4|3.4|4.2|3.4|4.2|4.2|3.4|2.6|1.8|2.6|3.4|4.2|2.6|1|3.4|3.4|4.2|2.6|4.2|4.2|1.8|4.2|3.4|1.8|3.4|3.4|4.2|3.4|3.4|4.2|4.2|3.4|3.4|4.2|2.6|3.4|3.4|3.4|1.8|3.4|3.4|2.6|4.2|2.6|4.2|4.2|4.2|3.4|3.4
cd7db69a81002d10619522466cd02954|12/3/2012 15:59|1|4.2|3.4|1.8|3.4|4.2|5|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|5|4.2|5|4.2|3.4|1|4.2|5|5|3.4|1.8|5|4.2|4.2|4.2|4.2|5|4.2|4.2|4.2|1.8|4.2|4.2|4.2|4.2|3.4|4.2|5|5|4.2|4.2|4.2|4.2|2.6|4.2|2.6|4.2|4.2|5|4.2|4.2|4.2|4.2|4.2|4.2|4.2
22af0206d596b0ff44224c257b8ad19c|12/3/2012 16:18|1|3.4|4.2|2.6|3.4|5|3.4|3.4|2.6|4.2|3.4|2.6|2.6|4.2|4.2|3.4|4.2|4.2|4.2|3.4|2.6|2.6|2.6|4.2|4.2|1.8|3.4|4.2|2.6|2.6|3.4|3.4|4.2|3.4|3.4|2.6|3.4|3.4|4.2|4.2|4.2|4.2|2.6|3.4|3.4|2.6|3.4|4.2|2.6|3.4|3.4|2.6|2.6|3.4|4.2|2.6|4.2|4.2|2.6|3.4|2.6
4a1320ef64ac76a11e5c20a2fffbcb88|12/3/2012 18:55|1|3.4|4.2|3.4|2.6|4.2|5|3.4|3.4|5|4.2|2.6|2.6|4.2|3.4|5|5|5|5|3.4|1.8|1.8|3.4|5|3.4|2.6|4.2|4.2|3.4|3.4|3.4|4.2|5|5|5|4.2|5|3.4|3.4|4.2|4.2|3.4|3.4|4.2|2.6|3.4|4.2|5|4.2|4.2|3.4|2.6|4.2|5|4.2|3.4|5|4.2|4.2|3.4|5
a376d5a7fd6f3aea6f62b994cafb4786|12/3/2012 20:20|1|3.4|2.6|2.6|4.2|4.2|3.4|4.2|1.8|4.2|3.4|3.4|3.4|3.4|3.4|3.4|3.4|3.4|4.2|4.2|2.6|4.2|3.4|4.2|3.4|1.8|4.2|2.6|3.4|2.6|2.6|3.4|3.4|3.4|3.4|3.4|3.4|2.6|4.2|3.4|4.2|4.2|4.2|3.4|4.2|3.4|3.4|3.4|3.4|3.4|2.6|4.2|4.2|4.2|3.4|4.2|3.4|3.4|4.2|4.2|3.4
3ddec7fbd98f1283ed95cae27c4a63e6|12/4/2012 1:15|1|4.2|4.2|3.4|3.4|5|4.2|3.4|2.6|5|4.2|3.4|4.2|4.2|4.2|3.4|5|5|5|4.2|3.4|3.4|2.6|4.2|4.2|1.8|5|4.2|4.2|4.2|4.2|2.6|5|5|4.2|2.6|5|1.8|4.2|4.2|5|1.8|3.4|3.4|5|3.4|5|5|3.4|5|5|4.2|3.4|5|5|3.4|5|5|5|1.8|5
0cf0817713731e0266eaf9521dcecf1d|12/4/2012 4:29|1|4.2|5|3.4|4.2|5|1|4.2|1|5|3.4|3.4|3.4|3.4|4.2|3.4|5|5|4.2|3.4|2.6|1.8|2.6|5|1.8|1.8|5|4.2|2.6|3.4|4.2|4.2|5|3.4|5|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|5|5|2.6|1.8|5|3.4|4.2|4.2|5|5|5|5|5|4.2|2.6|1.8|4.2|1.8
a3579486a3f93c0bc103c3103e63a8e4|12/4/2012 8:37|1|4.2|3.4|2.6|2.6|4.2|5|5|3.4|5|4.2|4.2|3.4|4.2|4.2|3.4|4.2|5|4.2|3.4|3.4|1.8|2.6|5|2.6|4.2|3.4|4.2|2.6|2.6|3.4|3.4|4.2|4.2|1.8|2.6|4.2|3.4|3.4|3.4|3.4|1.8|1.8|3.4|2.6|3.4|4.2|5|4.2|2.6|2.6|3.4|2.6|5|5|4.2|4.2|4.2|5|1.8|5
dbfa1817fc7723c580063400c5760598|12/4/2012 10:39|1|2.6|4.2|1|3.4|4.2|4.2|4.2|2.6|4.2|4.2|3.4|2.6|4.2|4.2|3.4|4.2|3.4|5|4.2|1|4.2|2.6|2.6|3.4|3.4|3.4|3.4|1.8|2.6|4.2|4.2|3.4|5|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|2.6|3.4|3.4|3.4|3.4|1.8|3.4|3.4|4.2|3.4|2.6|3.4|3.4|3.4|4.2|3.4|3.4|3.4|2.6
e420d7adcb96b1b45ebc4d206127cc1d|12/4/2012 12:47|1|3.4|4.2|1.8|4.2|3.4|2.6|4.2|2.6|3.4|3.4|2.6|3.4|3.4|4.2|3.4|2.6|3.4|2.6|3.4|2.6|3.4|1.8|3.4|2.6|2.6|3.4|3.4|3.4|2.6|3.4|3.4|3.4|2.6|3.4|2.6|2.6|3.4|3.4|2.6|2.6|3.4|3.4|3.4|2.6|2.6|2.6|2.6|3.4|3.4|3.4|2.6|3.4|2.6|2.6|2.6|2.6|3.4|2.6|3.4|2.6
b0df3a248c4a971f44673a251b51a9b1|12/4/2012 15:08|1|4.2|1.8|4.2|5|5|3.4|4.2|1|3.4|4.2|4.2|3.4|4.2|2.6|5|4.2|4.2|4.2|4.2|1.8|3.4|3.4|5|5|1.8|5|4.2|5|3.4|4.2|5|3.4|5|4.2|4.2|5|5|5|5|4.2|4.2|5|3.4|5|4.2|4.2|5|3.4|4.2|3.4|4.2|3.4|5|4.2|5|4.2|4.2|4.2|4.2|5
8984ea628b6b8d064a32af4c681ced66|12/5/2012 14:26|1|3.4|4.2|4.2|4.2|3.4|5|5|3.4|4.2|4.2|5|3.4|5|3.4|4.2|5|5|5|4.2|5|5|3.4|2.6|3.4|4.2|5|4.2|2.6|5|3.4|5|5|1.8|3.4|5|4.2|5|5|4.2|4.2|5|3.4|4.2|5|3.4|4.2|3.4|1|5|3.4|5|3.4|4.2|4.2|3.4|3.4|4.2|3.4|4.2|5
1884d6fd9bb2fc60094d673f39616434|2/13/2013 17:40|1|3.4|3.4|1.8|4.2|3.4|3.4|3.4|2.6|4.2|4.2|1.8|3.4|3.4|3.4|4.2|4.2|3.4|3.4|3.4|1.8|3.4|3.4|4.2|4.2|2.6|3.4|4.2|3.4|2.6|3.4|4.2|2.6|4.2|3.4|3.4|4.2|2.6|4.2|4.2|4.2|3.4|4.2|4.2|4.2|4.2|4.2|3.4|3.4|2.6|2.6|3.4|4.2|4.2|4.2|3.4|4.2|3.4|4.2|4.2|4.2
